from,to,subject_cui,object_cui,pmid,pmid_url,sentence
Streptozocin,Alzheimers,C0038432,C0002395,31480727,https://pubmed.ncbi.nlm.nih.gov/31480727,beta-Carotene: A Natural Compound Improves Cognitive Impairment and Oxidative Stress in a Mouse Model of Streptozotocin-Induced Alzheimer's Disease.
Streptozocin,Alzheimers,C0038432,C0002395,31480727,https://pubmed.ncbi.nlm.nih.gov/31480727,"The administration of beta-carotene attenuated streptozotocin-induced cognitive deficit via its anti-oxidative effects, inhibition of acetylcholinesterase, and the reduction of amyloid beta-protein fragments."
Streptozocin,Alzheimers,C0038432,C0002395,31480727,https://pubmed.ncbi.nlm.nih.gov/31480727,"The objective of this study was to assess the effectiveness of exogenous antioxidants, in particular, beta carotene (1.02 and 2.05 mg/kg) against intracerebroventricular injected streptozotocin-induced memory impairment in mice."
Streptozocin,Alzheimers,C0038432,C0002395,31480727,https://pubmed.ncbi.nlm.nih.gov/31480727,beta-Carotene: A Natural Compound Improves Cognitive Impairment and Oxidative Stress in a Mouse Model of Streptozotocin-Induced Alzheimer's Disease.
Streptozocin,Alzheimers,C0038432,C0002395,31480727,https://pubmed.ncbi.nlm.nih.gov/31480727,"The administration of beta-carotene attenuated streptozotocin-induced cognitive deficit via its anti-oxidative effects, inhibition of acetylcholinesterase, and the reduction of amyloid beta-protein fragments."
Streptozocin,Alzheimers,C0038432,C0002395,31480727,https://pubmed.ncbi.nlm.nih.gov/31480727,"The objective of this study was to assess the effectiveness of exogenous antioxidants, in particular, beta carotene (1.02 and 2.05 mg/kg) against intracerebroventricular injected streptozotocin-induced memory impairment in mice."
Streptozocin,Alzheimers,C0038432,C0002395,31480727,https://pubmed.ncbi.nlm.nih.gov/31480727,beta-Carotene: A Natural Compound Improves Cognitive Impairment and Oxidative Stress in a Mouse Model of Streptozotocin-Induced Alzheimer's Disease.
Streptozocin,Alzheimers,C0038432,C0002395,31480727,https://pubmed.ncbi.nlm.nih.gov/31480727,"The administration of beta-carotene attenuated streptozotocin-induced cognitive deficit via its anti-oxidative effects, inhibition of acetylcholinesterase, and the reduction of amyloid beta-protein fragments."
Streptozocin,Alzheimers,C0038432,C0002395,31480727,https://pubmed.ncbi.nlm.nih.gov/31480727,"The objective of this study was to assess the effectiveness of exogenous antioxidants, in particular, beta carotene (1.02 and 2.05 mg/kg) against intracerebroventricular injected streptozotocin-induced memory impairment in mice."
Streptozocin,Alzheimers,C0038432,C0002395,31595805,https://pubmed.ncbi.nlm.nih.gov/31595805,"Effects of tannic acid in streptozotocin-induced sporadic Alzheimer's Disease: insights into memory, redox status, Na+, K+-ATPase and acetylcholinesterase activity."
Streptozocin,Alzheimers,C0038432,C0002395,31595805,https://pubmed.ncbi.nlm.nih.gov/31595805,"Effects of tannic acid in streptozotocin-induced sporadic Alzheimer's Disease: insights into memory, redox status, Na+, K+-ATPase and acetylcholinesterase activity."
Streptozocin,Alzheimers,C0038432,C0002395,31595805,https://pubmed.ncbi.nlm.nih.gov/31595805,"Effects of tannic acid in streptozotocin-induced sporadic Alzheimer's Disease: insights into memory, redox status, Na+, K+-ATPase and acetylcholinesterase activity."
Streptozocin,Alzheimers,C0038432,C0002395,31726088,https://pubmed.ncbi.nlm.nih.gov/31726088,Melatonin attenuates streptozotocin-induced Alzheimer-like features in hyperglycemic rats.
Streptozocin,Alzheimers,C0038432,C0002395,31726088,https://pubmed.ncbi.nlm.nih.gov/31726088,"In conclusion, melatonin ameliorates memory deficits in STZ-induced hyperglycemia rats by restoring insulin signaling pathway which is independent of its effects on blood glucose and insulin levels."
Streptozocin,Alzheimers,C0038432,C0002395,31726088,https://pubmed.ncbi.nlm.nih.gov/31726088,Melatonin attenuates streptozotocin-induced Alzheimer-like features in hyperglycemic rats.
Streptozocin,Alzheimers,C0038432,C0002395,31726088,https://pubmed.ncbi.nlm.nih.gov/31726088,"In conclusion, melatonin ameliorates memory deficits in STZ-induced hyperglycemia rats by restoring insulin signaling pathway which is independent of its effects on blood glucose and insulin levels."
Streptozocin,Alzheimers,C0038432,C0002395,31726088,https://pubmed.ncbi.nlm.nih.gov/31726088,Melatonin attenuates streptozotocin-induced Alzheimer-like features in hyperglycemic rats.
Streptozocin,Alzheimers,C0038432,C0002395,31726088,https://pubmed.ncbi.nlm.nih.gov/31726088,"In conclusion, melatonin ameliorates memory deficits in STZ-induced hyperglycemia rats by restoring insulin signaling pathway which is independent of its effects on blood glucose and insulin levels."
Streptozocin,Alzheimers,C0038432,C0002395,31834453,https://pubmed.ncbi.nlm.nih.gov/31834453,OBJECTIVE: The objective is to evaluate the effects of inosine on the behavioral and neurochemical parameters in a rat model of Alzheimer's disease (AD) induced by streptozotocin (STZ).
Streptozocin,Alzheimers,C0038432,C0002395,31834453,https://pubmed.ncbi.nlm.nih.gov/31834453,RESULTS: The memory impairment induced by STZ was prevented by inosine.
Streptozocin,Alzheimers,C0038432,C0002395,31834453,https://pubmed.ncbi.nlm.nih.gov/31834453,OBJECTIVE: The objective is to evaluate the effects of inosine on the behavioral and neurochemical parameters in a rat model of Alzheimer's disease (AD) induced by streptozotocin (STZ).
Streptozocin,Alzheimers,C0038432,C0002395,31834453,https://pubmed.ncbi.nlm.nih.gov/31834453,RESULTS: The memory impairment induced by STZ was prevented by inosine.
Streptozocin,Alzheimers,C0038432,C0002395,31834453,https://pubmed.ncbi.nlm.nih.gov/31834453,OBJECTIVE: The objective is to evaluate the effects of inosine on the behavioral and neurochemical parameters in a rat model of Alzheimer's disease (AD) induced by streptozotocin (STZ).
Streptozocin,Alzheimers,C0038432,C0002395,31834453,https://pubmed.ncbi.nlm.nih.gov/31834453,RESULTS: The memory impairment induced by STZ was prevented by inosine.
Streptozocin,Alzheimers,C0038432,C0002395,31855046,https://pubmed.ncbi.nlm.nih.gov/31855046,Effects of recurrent sevoflurane anesthesia on cognitive functions with streptozotocin induced Alzheimer disease.
Streptozocin,Alzheimers,C0038432,C0002395,31855046,https://pubmed.ncbi.nlm.nih.gov/31855046,Effects of recurrent sevoflurane anesthesia on cognitive functions with streptozotocin induced Alzheimer disease.
Streptozocin,Alzheimers,C0038432,C0002395,31855046,https://pubmed.ncbi.nlm.nih.gov/31855046,Effects of recurrent sevoflurane anesthesia on cognitive functions with streptozotocin induced Alzheimer disease.
Streptozocin,Alzheimers,C0038432,C0002395,31997154,https://pubmed.ncbi.nlm.nih.gov/31997154,"Tannic Acid Ameliorates STZ-Induced Alzheimer's Disease-Like Impairment of Memory, Neuroinflammation, Neuronal Death and Modulates Akt Expression."
Streptozocin,Alzheimers,C0038432,C0002395,31997154,https://pubmed.ncbi.nlm.nih.gov/31997154,TA treatment protected against the impairment of memory in STZ-induced SDAT.
Streptozocin,Alzheimers,C0038432,C0002395,31997154,https://pubmed.ncbi.nlm.nih.gov/31997154,"Our study highlights that treatment with TA prevents memory deficits and reestablishes Akt and pAkt expression, protecting against neuronal death and neuroinflammation in STZ-induced SDAT in rats."
Streptozocin,Alzheimers,C0038432,C0002395,31997154,https://pubmed.ncbi.nlm.nih.gov/31997154,"Tannic Acid Ameliorates STZ-Induced Alzheimer's Disease-Like Impairment of Memory, Neuroinflammation, Neuronal Death and Modulates Akt Expression.Tannic acid (TA) is a hydrolysable glycosidic polyphenol polymer of gallic acid, which possesses neuroprotective properties."
Streptozocin,Alzheimers,C0038432,C0002395,31997154,https://pubmed.ncbi.nlm.nih.gov/31997154,"Tannic Acid Ameliorates STZ-Induced Alzheimer's Disease-Like Impairment of Memory, Neuroinflammation, Neuronal Death and Modulates Akt Expression."
Streptozocin,Alzheimers,C0038432,C0002395,31997154,https://pubmed.ncbi.nlm.nih.gov/31997154,TA treatment protected against the impairment of memory in STZ-induced SDAT.
Streptozocin,Alzheimers,C0038432,C0002395,31997154,https://pubmed.ncbi.nlm.nih.gov/31997154,"Our study highlights that treatment with TA prevents memory deficits and reestablishes Akt and pAkt expression, protecting against neuronal death and neuroinflammation in STZ-induced SDAT in rats."
Streptozocin,Alzheimers,C0038432,C0002395,31997154,https://pubmed.ncbi.nlm.nih.gov/31997154,"Tannic Acid Ameliorates STZ-Induced Alzheimer's Disease-Like Impairment of Memory, Neuroinflammation, Neuronal Death and Modulates Akt Expression.Tannic acid (TA) is a hydrolysable glycosidic polyphenol polymer of gallic acid, which possesses neuroprotective properties."
Streptozocin,Alzheimers,C0038432,C0002395,31997154,https://pubmed.ncbi.nlm.nih.gov/31997154,"Tannic Acid Ameliorates STZ-Induced Alzheimer's Disease-Like Impairment of Memory, Neuroinflammation, Neuronal Death and Modulates Akt Expression."
Streptozocin,Alzheimers,C0038432,C0002395,31997154,https://pubmed.ncbi.nlm.nih.gov/31997154,TA treatment protected against the impairment of memory in STZ-induced SDAT.
Streptozocin,Alzheimers,C0038432,C0002395,31997154,https://pubmed.ncbi.nlm.nih.gov/31997154,"Our study highlights that treatment with TA prevents memory deficits and reestablishes Akt and pAkt expression, protecting against neuronal death and neuroinflammation in STZ-induced SDAT in rats."
Streptozocin,Alzheimers,C0038432,C0002395,31997154,https://pubmed.ncbi.nlm.nih.gov/31997154,"Tannic Acid Ameliorates STZ-Induced Alzheimer's Disease-Like Impairment of Memory, Neuroinflammation, Neuronal Death and Modulates Akt Expression.Tannic acid (TA) is a hydrolysable glycosidic polyphenol polymer of gallic acid, which possesses neuroprotective properties."
Streptozocin,Alzheimers,C0038432,C0002395,32038117,https://pubmed.ncbi.nlm.nih.gov/32038117,"In conclusion, our study demonstrated that AS605240 exhibited immense potential in attenuating STZ-induced sporadic AD features in rats and may be developed as a therapeutic agent in the treatment and management of sporadic AD."
Streptozocin,Alzheimers,C0038432,C0002395,32038117,https://pubmed.ncbi.nlm.nih.gov/32038117,"Phosphoinositide 3-kinase inhibitor AS605240 ameliorates streptozotocin-induced Alzheimer's disease like sporadic dementia in experimental rats.The quest for chemical entities able to curb the action of the phosphoinositide 3-kinase, (PI3K)/protein kinase B (AKT) signaling pathways is evolving as a potential therapeutic strategy for the treatment and/or prevention of neurodegenerative disorders including Alzheimer's disease (AD)."
Streptozocin,Alzheimers,C0038432,C0002395,32038117,https://pubmed.ncbi.nlm.nih.gov/32038117,Phosphoinositide 3-kinase inhibitor AS605240 ameliorates streptozotocin-induced Alzheimer's disease like sporadic dementia in experimental rats.
Streptozocin,Alzheimers,C0038432,C0002395,32038117,https://pubmed.ncbi.nlm.nih.gov/32038117,"In conclusion, our study demonstrated that AS605240 exhibited immense potential in attenuating STZ-induced sporadic AD features in rats and may be developed as a therapeutic agent in the treatment and management of sporadic AD."
Streptozocin,Alzheimers,C0038432,C0002395,32038117,https://pubmed.ncbi.nlm.nih.gov/32038117,"Phosphoinositide 3-kinase inhibitor AS605240 ameliorates streptozotocin-induced Alzheimer's disease like sporadic dementia in experimental rats.The quest for chemical entities able to curb the action of the phosphoinositide 3-kinase, (PI3K)/protein kinase B (AKT) signaling pathways is evolving as a potential therapeutic strategy for the treatment and/or prevention of neurodegenerative disorders including Alzheimer's disease (AD)."
Streptozocin,Alzheimers,C0038432,C0002395,32038117,https://pubmed.ncbi.nlm.nih.gov/32038117,Phosphoinositide 3-kinase inhibitor AS605240 ameliorates streptozotocin-induced Alzheimer's disease like sporadic dementia in experimental rats.
Streptozocin,Alzheimers,C0038432,C0002395,32038117,https://pubmed.ncbi.nlm.nih.gov/32038117,"In conclusion, our study demonstrated that AS605240 exhibited immense potential in attenuating STZ-induced sporadic AD features in rats and may be developed as a therapeutic agent in the treatment and management of sporadic AD."
Streptozocin,Alzheimers,C0038432,C0002395,32038117,https://pubmed.ncbi.nlm.nih.gov/32038117,"Phosphoinositide 3-kinase inhibitor AS605240 ameliorates streptozotocin-induced Alzheimer's disease like sporadic dementia in experimental rats.The quest for chemical entities able to curb the action of the phosphoinositide 3-kinase, (PI3K)/protein kinase B (AKT) signaling pathways is evolving as a potential therapeutic strategy for the treatment and/or prevention of neurodegenerative disorders including Alzheimer's disease (AD)."
Streptozocin,Alzheimers,C0038432,C0002395,32038117,https://pubmed.ncbi.nlm.nih.gov/32038117,Phosphoinositide 3-kinase inhibitor AS605240 ameliorates streptozotocin-induced Alzheimer's disease like sporadic dementia in experimental rats.
Streptozocin,Alzheimers,C0038432,C0002395,32202739,https://pubmed.ncbi.nlm.nih.gov/32202739,[Streptozocin-induced Alzheimer's disease as an independent risk factor for the development of hyperglycemia in Wistar rats].BACKGROUND: In recent years the theme of the relationship of Alzheimers disease (AD) and metabolic disorders has been widely discussed.
Streptozocin,Alzheimers,C0038432,C0002395,32202739,https://pubmed.ncbi.nlm.nih.gov/32202739,METHODS: Male Wistar rats were injected with streptozocin (STZ) in the lateral ventricles of the brain to induce AD or saline (sham operated animals - SO) during stereotactic operations.
Streptozocin,Alzheimers,C0038432,C0002395,32202739,https://pubmed.ncbi.nlm.nih.gov/32202739,[Streptozocin-induced Alzheimer's disease as an independent risk factor for the development of hyperglycemia in Wistar rats].
Streptozocin,Alzheimers,C0038432,C0002395,32202739,https://pubmed.ncbi.nlm.nih.gov/32202739,[Streptozocin-induced Alzheimer's disease as an independent risk factor for the development of hyperglycemia in Wistar rats].BACKGROUND: In recent years the theme of the relationship of Alzheimers disease (AD) and metabolic disorders has been widely discussed.
